tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3ca26eb00a8710d7_score,player_88d0e9ea_x,player_88d0e9ea_y,player_88d0e9ea_move_target,player_88d0e9ea_item,player_88d0e9ea_score,player_88d0e9ea_cut_speed,player_88d0e9ea_speed,player_877fb03b_x,player_877fb03b_y,player_877fb03b_move_target,player_877fb03b_item,player_877fb03b_score,player_877fb03b_cut_speed,player_877fb03b_speed
1238,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.6583333333333299,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.45517529058145,40.17929879942454,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1239,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.6666666666666632,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.95513730416769,40.17313560457122,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1240,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.6749999999999965,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.45509931775393,40.16697240971791,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1241,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.6833333333333298,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.95506133134018,40.16080921486459,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1242,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.691666666666663,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.45502334492642,40.15464602001128,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1243,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.6999999999999964,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.95498535851266,40.14848282515796,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1244,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.4549473720989,40.14231963030465,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1245,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.95490938568514,40.13615643545133,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1246,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.45487139927138,40.12999324059802,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1247,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.95483341285762,40.123830045744704,,,0,1.0,12.0,24.0,54.749999999999716,,,0,0.2,30.0
1248,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.45479542644387,40.11766685089139,,,0,1.0,12.0,24.0,53.49999999999943,,,0,0.2,30.0
1249,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.95475744003011,40.111503656038074,,,0,1.0,12.0,24.0,52.24999999999915,,,0,0.2,30.0
1250,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.45471945361635,40.10534046118476,,,0,1.0,12.0,24.0,50.99999999999886,,,0,0.2,30.0
1251,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.95468146720259,40.099177266331445,,,0,1.0,12.0,24.0,49.74999999999858,,,0,0.2,30.0
1252,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.45464348078883,40.09301407147813,,,0,1.0,12.0,24.0,48.499999999998295,,,0,0.2,30.0
1253,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.95460549437507,40.086850876624815,,,0,1.0,12.0,24.0,47.24999999999801,,,0,0.2,30.0
1254,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.45456750796131,40.08068768177129,,,0,1.0,12.0,24.0,45.999999999997726,,,0,0.2,30.0
1255,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.95452952154756,40.07452448691762,,,0,1.0,12.0,24.0,44.74999999999744,,,0,0.2,30.0
1256,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.4544915351338,40.06836129206395,,,0,1.0,12.0,24.0,43.49999999999716,,,0,0.2,30.0
1257,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.95445354872004,40.06219809721028,,,0,1.0,12.0,24.0,42.249999999996874,,,0,0.2,30.0
1258,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.45441556230628,40.05603490235661,,,0,1.0,12.0,24.0,40.99999999999659,,,0,0.2,30.0
1259,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.95437757589252,40.04987170750294,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1260,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.45433958947876,40.04370851264927,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1261,0,1,,0,2,tomato,2.0249999999999955,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.954301603065,40.0375453177956,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1262,0,1,,0,2,tomato,2.0333333333333288,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.45426361665125,40.03138212294193,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1263,0,1,,0,2,tomato,2.041666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.95422563023749,40.02521892808826,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1264,0,1,,0,2,tomato,2.0499999999999954,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.45418764382373,40.01905573323459,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1265,0,1,,0,2,tomato,2.0583333333333287,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.95414965740997,40.01289253838092,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1266,0,1,,0,2,tomato,2.066666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.45411167099621,40.00672934352725,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1267,0,1,,0,2,tomato,2.0749999999999953,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.91078658764536,39.89698841044266,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1268,0,1,,0,2,tomato,2.0833333333333286,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.26645827810796,39.5455660881526,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1269,0,1,,0,2,tomato,2.091666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.6221299685696,39.194143765862535,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1270,0,1,,0,2,tomato,2.099999999999995,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.97780165903114,38.84272144357247,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1271,0,1,,0,2,tomato,2.1083333333333285,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.33347334949268,38.49129912128241,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1272,0,1,,0,2,tomato,2.116666666666662,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.68914503995423,38.13987679899235,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1273,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.04481673041577,37.788454476702285,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1274,0,1,,0,2,tomato,2.1333333333333284,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.40048842087731,37.43703215441222,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1275,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.75616011133886,37.08560983212216,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1276,0,1,,0,2,tomato,2.149999999999995,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.11183180180039,36.7341875098321,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1277,0,1,,0,2,tomato,2.1583333333333283,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.46750349226194,36.382765187542034,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1278,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.82317518272347,36.03134286525197,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1279,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.17884687318502,35.67992054296191,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1280,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.53451856364656,35.32849822067185,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1281,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.8901902541081,34.977075898381784,,,0,1.0,12.0,24.0,41.250000000000284,,,0,0.2,30.0
1282,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.24586194456964,34.62565357609172,,,0,1.0,12.0,24.0,42.50000000000057,,,0,0.2,30.0
1283,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.60153363503119,34.27423125380166,,,0,1.0,12.0,24.0,43.75000000000085,,,0,0.2,30.0
1284,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.95720532549274,33.9228089315116,,,0,1.0,12.0,24.0,45.00000000000114,,,0,0.2,30.0
1285,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.31287701595427,33.571386609221534,,,0,1.0,12.0,24.0,46.25000000000142,,,0,0.2,30.0
1286,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.66854870641582,33.21996428693147,,,0,1.0,12.0,24.0,47.500000000001705,,,0,0.2,30.0
1287,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.02422039687735,32.86854196464141,,,0,1.0,12.0,24.0,48.75000000000199,,,0,0.2,30.0
1288,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.3798920873389,32.517119642351346,,,0,1.0,12.0,24.0,50.000000000002274,,,0,0.2,30.0
1289,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.73556377780044,32.165697320061284,,,0,1.0,12.0,24.0,51.25000000000256,,,0,0.2,30.0
1290,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.09123546826217,31.814274997771033,,,0,1.0,12.0,24.0,52.50000000000284,,,0,0.2,30.0
1291,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.44690715872407,31.462852675480615,,,0,1.0,12.0,24.0,53.750000000003126,,,0,0.2,30.0
1292,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.80257884918598,31.111430353190197,,,0,1.0,12.0,24.0,55.00000000000341,,,0,0.2,30.0
1293,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.15825053964788,30.76000803089978,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1294,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7083333333333297,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.51392223010978,30.408585708609362,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1295,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.716666666666663,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.86959392057167,30.057163386318944,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1296,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7249999999999963,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.22526561103358,29.705741064028526,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1297,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7333333333333296,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.58093730149548,29.35431874173811,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1298,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.741666666666663,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.93660899195739,29.00289641944769,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1299,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7499999999999962,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.29228068241929,28.651474097157273,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1300,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7583333333333295,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.64795237288119,28.300051774866855,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1301,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7666666666666628,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.0036240633431,27.948629452576437,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1302,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.35929575380499,27.59720713028602,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1303,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.71496744426689,27.2457848079956,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1304,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.0706391347288,26.894362485705184,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1305,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.4263108251907,26.542940163414766,,,0,1.0,12.0,24.0,54.749999999999716,,,0,0.2,30.0
1306,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.7819825156526,26.191517841124348,,,0,1.0,12.0,24.0,53.49999999999943,,,0,0.2,30.0
1307,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.1376542061145,25.84009551883393,,,0,1.0,12.0,24.0,52.24999999999915,,,0,0.2,30.0
1308,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.49332589657641,25.488673196543512,,,0,1.0,12.0,24.0,50.99999999999886,,,0,0.2,30.0
1309,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.8489975870383,25.137250874253095,,,0,1.0,12.0,24.0,49.74999999999858,,,0,0.2,30.0
1310,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.2046692775002,24.785828551962677,,,0,1.0,12.0,24.0,48.499999999998295,,,0,0.2,30.0
1311,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.5603409679621,24.43440622967226,,,0,1.0,12.0,24.0,47.24999999999801,,,0,0.2,30.0
1312,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,12.0,24.0,45.999999999997726,,,0,0.2,30.0
1313,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,44.74999999999744,,,0,0.2,30.0
1314,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,1.7749999999999961,1,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,43.49999999999716,,,0,0.2,30.0
