tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d695caff657b08d1_score,player_3dc25d5e_x,player_3dc25d5e_y,player_3dc25d5e_move_target,player_3dc25d5e_item,player_3dc25d5e_score,player_3dc25d5e_cut_speed,player_3dc25d5e_speed,player_8e0f7d92_x,player_8e0f7d92_y,player_8e0f7d92_move_target,player_8e0f7d92_item,player_8e0f7d92_score,player_8e0f7d92_cut_speed,player_8e0f7d92_speed,64d953e6405a43eb_score,16f5debf317c3c6c_message,b22d52751c9f2da3_score
356,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.75000000001108,24.0,,,0,1.0,30.0,58.30266311077901,24.00202118776235,,,0,1.0,30.0,,,
357,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.00000000001137,24.0,,,0,1.0,30.0,59.55266309717027,24.001836736967444,,,0,1.0,30.0,,,
358,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.25000000001165,24.0,,,0,1.0,30.0,60.80266308356153,24.00165228617254,,,0,1.0,30.0,,,
359,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.50000000001194,24.0,,,0,1.0,30.0,62.052663069952786,24.00146783537771,,,0,1.0,30.0,,,
360,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.75000000001222,24.0,,,0,1.0,30.0,63.302663056344045,24.001283384582983,,,0,1.0,30.0,,,
361,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.0000000000125,24.0,,,0,1.0,30.0,64.55266304273499,24.001098933788256,,,0,1.0,30.0,,,
362,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.25000000001279,24.0,,,0,1.0,30.0,65.80266302912554,24.00091448299353,,,0,1.0,30.0,,,
363,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.50000000001307,24.0,,,0,1.0,30.0,67.05266301551609,24.000730032198803,,,0,1.0,30.0,,,
364,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.75000000001336,24.0,,,0,1.0,30.0,68.30266300190664,24.000545581404076,,,0,1.0,30.0,,,
365,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.00000000001364,24.0,,,0,1.0,30.0,69.55266298829719,24.00036113060935,,,0,1.0,30.0,,,
366,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,95.25000000001393,24.0,,,0,1.0,30.0,70.80266297468773,24.000176679814622,,,0,1.0,30.0,,,
367,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.50000000001421,24.0,,,0,1.0,30.0,71.80266296380017,24.00002911917884,,,0,1.0,30.0,,,
368,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.7500000000145,24.0,,,0,1.0,30.0,73.05266296379762,24.000026871959186,,,0,1.0,30.0,,,
369,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.00000000001478,24.0,,,0,1.0,30.0,74.30266296379506,24.00002462473953,,,0,1.0,30.0,,,
370,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.25000000001506,24.0,,,0,1.0,30.0,75.5526629637925,24.000022377519876,,,0,1.0,30.0,,,
371,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.50000000001535,24.0,,,0,1.0,30.0,76.80266296378994,24.00002013030022,,,0,1.0,30.0,,,
372,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.75000000001563,24.0,,,0,1.0,30.0,78.05266296378738,24.000017883080567,,,0,1.0,30.0,,,
373,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.00000000001592,24.0,,,0,1.0,30.0,79.30266296378483,24.000015635860912,,,0,1.0,30.0,,,
374,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.2500000000162,24.0,,,0,1.0,30.0,80.55266296378227,24.000013388641257,,,0,1.0,30.0,,,
375,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.50000000001648,24.0,,,0,1.0,30.0,81.80266296377971,24.000011141421602,,,0,1.0,30.0,,,
376,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.75000000001677,24.0,,,0,1.0,30.0,83.05266296377715,24.000008894201947,,,0,1.0,30.0,,,
377,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.00000000001705,24.0,,,0,1.0,30.0,84.3026629637746,24.000006646982293,,,0,1.0,30.0,,,
378,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.25000000001734,24.0,,,0,1.0,30.0,85.55266296377204,24.000004399762766,,,0,1.0,30.0,,,
379,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.50000000001762,24.0,,,0,1.0,30.0,86.80266296376948,24.00000215254329,,,0,1.0,30.0,,,
380,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.7500000000179,24.0,,,0,1.0,30.0,88.0,24.0,,,0,1.0,30.0,,,
381,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.00000000001819,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
382,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.25000000001847,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
383,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.50000000001876,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
384,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.75000000001904,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
385,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.00000000001933,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
386,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.25000000001961,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
387,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.5000000000199,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
388,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.75000000002018,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
389,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.00000000002046,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
390,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.25000000002075,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
391,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.50000000002103,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
392,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,127.75000000002132,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
393,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,129.00000000002046,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
394,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,130.25000000001933,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
395,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,131.5000000000182,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
396,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,132.75000000001705,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
397,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,134.00000000001592,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
398,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,135.25000000001478,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
399,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
400,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
401,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
402,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
403,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
404,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
405,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
406,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
407,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
408,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
409,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,86.74999999999972,24.0,,tomato,0,1.0,30.0,,,
410,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,85.49999999999943,24.0,,tomato,0,1.0,30.0,,,
411,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,134.75000000000114,24.0,,plate,0,1.0,30.0,84.24999999999915,24.0,,tomato,0,1.0,30.0,,,
412,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,133.50000000000227,24.0,,plate,0,1.0,30.0,82.99999999999886,24.0,,tomato,0,1.0,30.0,,,
413,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,132.2500000000034,24.0,,plate,0,1.0,30.0,81.74999999999858,24.0,,tomato,0,1.0,30.0,,,
414,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,131.00000000000455,24.0,,plate,0,1.0,30.0,80.4999999999983,24.0,,tomato,0,1.0,30.0,,,
415,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,129.75000000000568,24.0,,plate,0,1.0,30.0,79.24999999999801,24.0,,tomato,0,1.0,30.0,,,
416,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,128.50000000000682,24.0,,plate,0,1.0,30.0,77.99999999999773,24.0,,tomato,0,1.0,30.0,,,
417,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,127.2500000000071,24.0,,plate,0,1.0,30.0,76.74999999999744,24.0,,tomato,0,1.0,30.0,,,
418,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.00000000000682,24.0,,plate,0,1.0,30.0,75.49999999999716,24.0,,tomato,0,1.0,30.0,,,
419,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.75000000000654,24.0,,plate,0,1.0,30.0,74.24999999999687,24.0,,tomato,0,1.0,30.0,,,
420,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.50000000000625,24.0,,plate,0,1.0,30.0,72.99999999999659,24.0,,tomato,0,1.0,30.0,,,
421,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.25000000000597,24.0,,plate,0,1.0,30.0,71.7499999999963,24.0,,tomato,0,1.0,30.0,,,
422,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.00000000000568,24.0,,plate,0,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,
423,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.7500000000054,24.0,,plate,0,1.0,30.0,69.24999999999574,24.0,,tomato,0,1.0,30.0,,,
424,train,True,0,1,tomato,1.7916666666666676,1,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.50000000000512,24.0,,plate,0,1.0,30.0,67.99999999999545,24.0,,tomato,0,1.0,30.0,,,
