tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,261a5eee84d5378d_score,player_481e8dc7_x,player_481e8dc7_y,player_481e8dc7_move_target,player_481e8dc7_item,player_481e8dc7_score,player_481e8dc7_cut_speed,player_481e8dc7_speed,player_0c3a4ff1_x,player_0c3a4ff1_y,player_0c3a4ff1_move_target,player_0c3a4ff1_item,player_0c3a4ff1_score,player_0c3a4ff1_cut_speed,player_0c3a4ff1_speed,4f0473f807b3f6f1_score,55d425817e7691a7_message,c0a22da13632282c_score
1976,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1977,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1978,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1979,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1980,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1981,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1982,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1983,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1984,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0,,,
1985,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,70.74999999999972,,tomato_salad,0,1.0,30.0,,,
1986,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,69.49999999999943,,tomato_salad,0,1.0,30.0,,,
1987,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,68.24999999999915,,tomato_salad,0,1.0,30.0,,,
1988,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,66.99999999999886,,tomato_salad,0,1.0,30.0,,,
1989,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,65.74999999999858,,tomato_salad,0,1.0,30.0,,,
1990,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,64.4999999999983,,tomato_salad,0,1.0,30.0,,,
1991,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,63.24999999999801,,tomato_salad,0,1.0,30.0,,,
1992,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,61.999999999997726,,tomato_salad,0,1.0,30.0,,,
1993,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,60.74999999999744,,tomato_salad,0,1.0,30.0,,,
1994,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,59.49999999999716,,tomato_salad,0,1.0,30.0,,,
1995,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,58.249999999996874,,tomato_salad,0,1.0,30.0,,,
1996,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.0,56.99999999999659,,tomato_salad,0,1.0,30.0,,,
1997,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,56.31621556657754,55.8798317388366,,tomato_salad,0,1.0,30.0,,,
1998,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,57.19459214040404,54.990475457837135,,tomato_salad,0,1.0,30.0,,,
1999,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,58.07296871423054,54.10111917683767,,tomato_salad,0,1.0,30.0,,,
2000,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,58.95134528805704,53.211762895838206,,tomato_salad,0,1.0,30.0,,,
2001,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,59.82972186188354,52.32240661483874,,tomato_salad,0,1.0,30.0,,,
2002,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,60.70809843571004,51.433050333839276,,tomato_salad,0,1.0,30.0,,,
2003,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,61.58647500953654,50.543694052839896,,tomato_salad,0,1.0,30.0,,,
2004,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,62.46485158336304,49.654337771840936,,tomato_salad,0,1.0,30.0,,,
2005,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,63.34322815718954,48.76498149084197,,tomato_salad,0,1.0,30.0,,,
2006,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,64.22160473101623,47.87562520984288,,tomato_salad,0,1.0,30.0,,,
2007,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,65.09998130484344,46.986268928843415,,tomato_salad,0,1.0,30.0,,,
2008,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,65.97835787867065,46.09691264784395,,tomato_salad,0,1.0,30.0,,,
2009,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,66.85673445249786,45.207556366844486,,tomato_salad,0,1.0,30.0,,,
2010,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,67.73511102632507,44.31820008584502,,tomato_salad,0,1.0,30.0,,,
2011,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,68.61348760015223,43.428843804845556,,tomato_salad,0,1.0,30.0,,,
2012,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,69.49186417397894,42.53948752384609,,tomato_salad,0,1.0,30.0,,,
2013,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,70.37024074780565,41.650131242846626,,tomato_salad,0,1.0,30.0,,,
2014,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,71.24861732163237,40.76077496184716,,tomato_salad,0,1.0,30.0,,,
2015,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,72.26074682117606,40.18626191223204,,tomato_salad,0,1.0,30.0,,,
2016,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,73.51065929977217,40.171470162855755,,tomato_salad,0,1.0,30.0,,,
2017,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,74.76057177836829,40.15667841347976,,tomato_salad,0,1.0,30.0,,,
2018,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,76.0104842569644,40.14188666410383,,tomato_salad,0,1.0,30.0,,,
2019,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,77.26039673556052,40.1270949147279,,tomato_salad,0,1.0,30.0,,,
2020,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,78.51030921415663,40.11230316535197,,tomato_salad,0,1.0,30.0,,,
2021,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,79.76022169275275,40.09751141597604,,tomato_salad,0,1.0,30.0,,,
2022,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,81.01013417134887,40.08271966660011,,tomato_salad,0,1.0,30.0,,,
2023,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,82.26004664994498,40.06792791722418,,tomato_salad,0,1.0,30.0,,,
2024,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,83.5099591285411,40.05313616784825,,tomato_salad,0,1.0,30.0,,,
2025,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,84.75987160713721,40.03834441847232,,tomato_salad,0,1.0,30.0,,,
2026,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,86.00978408573333,40.02355266909639,,tomato_salad,0,1.0,30.0,,,
2027,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,87.25969656432945,40.00876091972046,,tomato_salad,0,1.0,30.0,,,
2028,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,tomato_salad,0,1.0,30.0,,,
2029,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2030,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2031,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2032,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2033,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2034,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2035,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2036,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2037,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2038,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2039,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
2040,train,True,0,1,None_cut,3.249999999999997,3,0,2,tomato,1.3333333333333335,1,1,0,,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,24.0,,tomato,0,1.0,30.0,88.0,40.0,,,1,1.0,30.0,,,
