tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,649d22291af2f4f6_score,player_c7e5316c_x,player_c7e5316c_y,player_c7e5316c_move_target,player_c7e5316c_item,player_c7e5316c_score,player_c7e5316c_cut_speed,player_c7e5316c_speed,player_699a5e30_x,player_699a5e30_y,player_699a5e30_move_target,player_699a5e30_item,player_699a5e30_score,player_699a5e30_cut_speed,player_699a5e30_speed,19b2cdc44e817e0f_score,40f7348b403924d3_message,bc0968f46c048d59_score
1494,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.12016826116314,39.68378443342246,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1495,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.0095245421619,38.80540785959596,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1496,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.89888082316065,37.92703128576946,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1497,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.7882371041594,37.04865471194296,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1498,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.67759338515816,36.17027813811646,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1499,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.56694966615692,35.29190156428996,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1500,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.45630594715567,34.41352499046346,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1501,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.34566222815442,33.53514841663696,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1502,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.23501850915318,32.65677184281046,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1503,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.12437479015193,31.778395268983957,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1504,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.01373107115069,30.900018695157552,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1505,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.21095459236199,30.540636113138245,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1506,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.40817811357329,30.181253531118937,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1507,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.60540163478458,29.82187094909963,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1508,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.80262515599588,29.462488367080322,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1509,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.99984867720718,29.103105785061015,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1510,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.19707219841848,28.743723203041707,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1511,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.39429571962978,28.3843406210224,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1512,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.59151924084108,28.024958039003092,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1513,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.78874276205238,27.665575456983785,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1514,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.98596628326368,27.306192874964477,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1515,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.18318980447498,26.94681029294517,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1516,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,95.38041332568628,26.587427710925862,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1517,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.57763684689758,26.228045128906555,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1518,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.77486036810888,25.868662546887247,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1519,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.97208388932017,25.50927996486794,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1520,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.16930741053147,25.149897382848632,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1521,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.36653093174277,24.790514800829325,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1522,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.56375445295407,24.431132218810017,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1523,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.76097797416537,24.071749636790535,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1524,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.00885938097235,24.05312208213297,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1525,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.25885153301249,24.048692653615486,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1526,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.50884368505263,24.044263225098003,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1527,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.75883583709276,24.03983379658052,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1528,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.0088279891329,24.035404368063038,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1529,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.25882014117303,24.030974939545555,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1530,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.50881229321317,24.026545511028072,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1531,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.7588044452533,24.022116082510713,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1532,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.00879659729344,24.017686653993408,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1533,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.25878874933358,24.013257225476107,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1534,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.50878090137371,24.0088277969588,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1535,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.75877305341385,24.0043983684415,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1536,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.0087664609523,24.00066927792661,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1537,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.25876645985693,24.000616961924415,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1538,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.50876645876156,24.000564645922218,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1539,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.75876645766618,24.00051232992002,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1540,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.00876645657081,24.000460013917824,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1541,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.25876645547544,24.000407697915627,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1542,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,127.50876645438007,24.00035538191343,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1543,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,128.7587664532847,24.000303065911346,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1544,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,130.00876645218932,24.000250749909327,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1545,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,131.25876645109395,24.000198433907308,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1546,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,132.50876644999857,24.000146117905288,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1547,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,133.7587664489032,24.00009380190327,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1548,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,135.00876644780783,24.00004148590125,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1549,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1550,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1551,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1552,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1553,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1554,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1555,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1556,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1557,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1558,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1559,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
1560,train,True,0,1,,0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,55.9996909517742,90.09496732420095,,plate,0,1.0,30.0,,,
