tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,49c9d9e85ec093c9_score,player_6c6d026c_x,player_6c6d026c_y,player_6c6d026c_move_target,player_6c6d026c_item,player_6c6d026c_score,player_6c6d026c_cut_speed,player_6c6d026c_speed,player_d1cd465b_x,player_d1cd465b_y,player_d1cd465b_move_target,player_d1cd465b_item,player_d1cd465b_score,player_d1cd465b_cut_speed,player_d1cd465b_speed
774,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,68.24999999999915,,,0,1.0,30.0
775,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,66.99999999999886,,,0,1.0,30.0
776,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,65.74999999999858,,,0,1.0,30.0
777,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,64.4999999999983,,,0,1.0,30.0
778,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,63.24999999999801,,,0,1.0,30.0
779,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,61.999999999997726,,,0,1.0,30.0
780,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,60.74999999999744,,,0,1.0,30.0
781,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,59.49999999999716,,,0,1.0,30.0
782,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,58.249999999996874,,,0,1.0,30.0
783,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.99999999999659,,,0,1.0,30.0
784,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,55.749999999996305,,,0,1.0,30.0
785,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,54.49999999999602,,,0,1.0,30.0
786,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,53.24999999999574,,,0,1.0,30.0
787,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,51.99999999999545,,,0,1.0,30.0
788,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,50.74999999999517,,,0,1.0,30.0
789,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,49.499999999994884,,,0,1.0,30.0
790,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,30.0,56.0,48.2499999999946,,,0,1.0,30.0
791,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,46.999999999994316,,,0,1.0,30.0
792,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,45.74999999999403,,,0,1.0,30.0
793,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,44.49999999999375,,,0,1.0,30.0
794,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.125,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,43.24999999999346,,,0,1.0,30.0
795,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,41.99999999999318,,,0,1.0,30.0
796,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.749999999992895,,,0,1.0,30.0
797,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0
798,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.29166666666666663,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
799,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.3333333333333333,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
800,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.375,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
801,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.4166666666666667,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
802,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.45833333333333337,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
803,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.5,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
804,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
805,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.5833333333333333,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
806,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6249999999999999,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
807,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
808,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
809,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
810,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.749999999999716,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
811,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.49999999999943,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
812,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.24999999999915,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
813,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.99999999999886,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
814,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.74999999999858,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
815,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.499999999998295,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
816,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.24999999999801,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
817,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.999999999997726,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
818,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.74999999999744,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
819,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.49999999999716,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
820,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.249999999996874,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
821,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.99999999999659,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
822,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
823,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
824,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
825,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
826,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
827,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0
828,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,57.250000000000284,40.0,,tomato_salad,0,1.0,30.0
829,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,58.50000000000057,40.0,,tomato_salad,0,1.0,30.0
830,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,59.75000000000085,40.0,,tomato_salad,0,1.0,30.0
831,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,61.00000000000114,40.0,,tomato_salad,0,1.0,30.0
832,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,62.25000000000142,40.0,,tomato_salad,0,1.0,30.0
833,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,63.500000000001705,40.0,,tomato_salad,0,1.0,30.0
834,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,64.75000000000199,40.0,,tomato_salad,0,1.0,30.0
835,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,66.00000000000227,40.0,,tomato_salad,0,1.0,30.0
836,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,67.25000000000256,40.0,,tomato_salad,0,1.0,30.0
837,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,68.50000000000284,40.0,,tomato_salad,0,1.0,30.0
838,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,69.75000000000313,40.0,,tomato_salad,0,1.0,30.0
839,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,71.00000000000341,40.0,,tomato_salad,0,1.0,30.0
840,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,72.12016826116314,40.31621556657754,,tomato_salad,0,1.0,30.0
841,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,73.0095245421619,41.19459214040404,,tomato_salad,0,1.0,30.0
842,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,73.89888082316065,42.07296871423054,,tomato_salad,0,1.0,30.0
843,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,74.7882371041594,42.95134528805704,,tomato_salad,0,1.0,30.0
844,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.250000000000284,,tomato_cut,0,1.0,30.0,75.67759338515816,43.82972186188354,,tomato_salad,0,1.0,30.0
845,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.50000000000057,,tomato_cut,0,1.0,30.0,76.56694966615692,44.70809843571004,,tomato_salad,0,1.0,30.0
846,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.75000000000085,,tomato_cut,0,1.0,30.0,77.45630594715567,45.58647500953654,,tomato_salad,0,1.0,30.0
847,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.00000000000114,,tomato_cut,0,1.0,30.0,78.34566222815442,46.46485158336304,,tomato_salad,0,1.0,30.0
848,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.25000000000142,,tomato_cut,0,1.0,30.0,79.23501850915318,47.34322815718954,,tomato_salad,0,1.0,30.0
849,0,1,,0,2,None_cut,3.2916666666666634,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.500000000001705,,tomato_cut,0,1.0,30.0,80.12437479015193,48.22160473101604,,tomato_salad,0,1.0,30.0
