tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,635d5db9c74d4a12_score,player_00019c5a_x,player_00019c5a_y,player_00019c5a_move_target,player_00019c5a_item,player_00019c5a_score,player_00019c5a_cut_speed,player_00019c5a_speed,player_37af36eb_x,player_37af36eb_y,player_37af36eb_move_target,player_37af36eb_item,player_37af36eb_score,player_37af36eb_cut_speed,player_37af36eb_speed,c4b7d3d7b9cb11ef_score,1dfd5700d589033a_message,40051cfb14e09f95_score
288,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.7083333333333341,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,113.50000000000398,24.0,,plate,0,1.0,30.0,,,
289,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.7500000000000009,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,112.2500000000037,24.0,,plate,0,1.0,30.0,,,
290,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.7916666666666676,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,111.00000000000341,24.0,,plate,0,1.0,30.0,,,
291,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.8333333333333344,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,109.75000000000313,24.0,,plate,0,1.0,30.0,,,
292,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.875000000000001,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,108.50000000000284,24.0,,plate,0,1.0,30.0,,,
293,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.9166666666666679,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,107.25000000000256,24.0,,plate,0,1.0,30.0,,,
294,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,1.9583333333333346,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,106.00000000000227,24.0,,plate,0,1.0,30.0,,,
295,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.0000000000000013,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,104.75000000000199,24.0,,plate,0,1.0,30.0,,,
296,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.041666666666668,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,103.5000000000017,24.0,,plate,0,1.0,30.0,,,
297,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,102.25000000000142,24.0,,plate,0,1.0,30.0,,,
298,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.125000000000001,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,101.00000000000114,24.0,,plate,0,1.0,30.0,,,
299,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.1666666666666674,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,99.75000000000085,24.0,,plate,0,1.0,30.0,,,
300,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.208333333333334,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,98.50000000000057,24.0,,plate,0,1.0,30.0,,,
301,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.2500000000000004,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,97.25000000000028,24.0,,plate,0,1.0,30.0,,,
302,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.291666666666667,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,96.0,24.0,,plate,0,1.0,30.0,,,
303,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.3333333333333335,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,94.74999999999972,24.0,,plate,0,1.0,30.0,,,
304,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.375,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,93.49999999999943,24.0,,plate,0,1.0,30.0,,,
305,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.4166666666666665,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,92.24999999999915,24.0,,plate,0,1.0,30.0,,,
306,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,90.99999999999886,24.0,,plate,0,1.0,30.0,,,
307,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,89.74999999999858,24.0,,plate,0,1.0,30.0,,,
308,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.541666666666666,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.4999999999983,24.0,,plate,0,1.0,30.0,,,
309,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.5833333333333326,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,plate,0,1.0,30.0,,,
310,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.624999999999999,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
311,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.6666666666666656,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
312,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.708333333333332,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
313,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
314,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.791666666666665,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
315,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.8333333333333317,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
316,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.8749999999999982,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
317,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
318,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
319,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato,2.999999999999998,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
320,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.0416666666666643,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
321,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.083333333333331,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
322,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.1249999999999973,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
323,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
324,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.2083333333333304,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
325,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
326,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
327,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.33333333333333,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
328,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3749999999999964,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
329,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.416666666666663,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
330,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.4583333333333295,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
331,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.499999999999996,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
332,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.5416666666666625,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
333,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.583333333333329,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
334,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.6249999999999956,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
335,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
336,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
337,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.749999999999995,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
338,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.7916666666666616,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
339,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
340,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.8749999999999947,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
341,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
342,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
343,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
344,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
345,train,False,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
346,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
347,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
348,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,89.25000000000028,24.0,,tomato,0,1.0,30.0,,,
349,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,90.50000000000057,24.0,,tomato,0,1.0,30.0,,,
350,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,91.75000000000085,24.0,,tomato,0,1.0,30.0,,,
351,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,93.00000000000114,24.0,,tomato,0,1.0,30.0,,,
352,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,94.25000000000142,24.0,,tomato,0,1.0,30.0,,,
353,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,95.5000000000017,24.0,,tomato,0,1.0,30.0,,,
354,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,96.75000000000199,24.0,,tomato,0,1.0,30.0,,,
355,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,98.00000000000227,24.0,,tomato,0,1.0,30.0,,,
356,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato_cut,0,1.0,30.0,99.25000000000256,24.0,,tomato,0,1.0,30.0,,,
357,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.24999999999993,24.0,,tomato_cut,0,1.0,30.0,100.50000000000284,24.0,,tomato,0,1.0,30.0,,,
358,train,False,0,1,,0.0,0,0,2,,0,0,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.499999999999858,24.0,,tomato_cut,0,1.0,30.0,101.75000000000313,24.0,,tomato,0,1.0,30.0,,,
