tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,06d20821cd4a44b7_score,player_24a458af_x,player_24a458af_y,player_24a458af_move_target,player_24a458af_item,player_24a458af_score,player_24a458af_cut_speed,player_24a458af_speed,player_bda21d11_x,player_bda21d11_y,player_bda21d11_move_target,player_bda21d11_item,player_bda21d11_score,player_bda21d11_cut_speed,player_bda21d11_speed
1212,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.778395268986316,96.12437479015193,,plate,0,1.0,30.0,65.53514841663846,94.34566222815442,,,0,1.0,30.0
1213,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.900018695159815,97.01373107115069,,plate,0,1.0,30.0,64.65677184281246,95.23501850915318,,,0,1.0,30.0
1214,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.021642121333315,97.90308735214944,,plate,0,1.0,30.0,63.778395268986316,96.12437479015193,,,0,1.0,30.0
1215,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.143265547506815,98.7924436331482,,plate,0,1.0,30.0,62.900018695159815,97.01373107115069,,,0,1.0,30.0
1216,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.264888973680314,99.68179991414696,,plate,0,1.0,30.0,62.021642121333315,97.90308735214944,,,0,1.0,30.0
1217,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.386512399853814,100.57115619514666,,plate,0,1.0,30.0,61.143265547506815,98.7924436331482,,,0,1.0,30.0
1218,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.50813582602731,101.46051247614633,,plate,0,1.0,30.0,60.264888973680314,99.68179991414696,,,0,1.0,30.0
1219,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.62975925220081,102.34986875714603,,plate,0,1.0,30.0,59.386512399853814,100.57115619514666,,,0,1.0,30.0
1220,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.75138267837431,103.2392250381457,,plate,0,1.0,30.0,58.50813582602731,101.46051247614633,,,0,1.0,30.0
1221,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.867259497348755,103.49402419263409,,plate,0,1.0,30.0,57.62975925220081,102.34986875714603,,,0,1.0,30.0
1222,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.972920125747095,102.62072178888015,,plate,0,1.0,30.0,56.75138267837431,103.2392250381457,,,0,1.0,30.0
1223,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.078580754145435,101.74741938512621,,plate,0,1.0,30.0,55.867259497348755,103.49402419263409,,,0,1.0,30.0
1224,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.184241382543775,100.87411698137227,,plate,0,1.0,30.0,54.972920125747095,102.62072178888015,,,0,1.0,30.0
1225,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.289902010942114,100.00081457761833,,plate,0,1.0,30.0,54.078580754145435,101.74741938512621,,,0,1.0,30.0
1226,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.395562639340454,99.12751217386439,,plate,0,1.0,30.0,53.184241382543775,100.87411698137227,,,0,1.0,30.0
1227,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.501223267738794,98.25420977011045,,plate,0,1.0,30.0,52.289902010942114,100.00081457761833,,,0,1.0,30.0
1228,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.606883896137134,97.38090736635651,,plate,0,1.0,30.0,51.395562639340454,99.12751217386439,,,0,1.0,30.0
1229,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.712544524535474,96.50760496260257,,plate,0,1.0,30.0,50.501223267738794,98.25420977011045,,,0,1.0,30.0
1230,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.818205152933814,95.63430255884863,,plate,0,1.0,30.0,49.606883896137134,97.38090736635651,,,0,1.0,30.0
1231,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.923865781332154,94.76100015509469,,plate,0,1.0,30.0,48.712544524535474,96.50760496260257,,,0,1.0,30.0
1232,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.029526409730494,93.88769775134075,,plate,0,1.0,30.0,47.818205152933814,95.63430255884863,,,0,1.0,30.0
1233,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.135187038128834,93.01439534758681,,plate,0,1.0,30.0,46.923865781332154,94.76100015509469,,,0,1.0,30.0
1234,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.24084766652717,92.14109294383287,,plate,0,1.0,30.0,46.029526409730494,93.88769775134075,,,0,1.0,30.0
1235,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.34650829492551,91.26779054007893,,plate,0,1.0,30.0,45.135187038128834,93.01439534758681,,,0,1.0,30.0
1236,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.452168923323626,90.394488136325,,plate,0,1.0,30.0,44.24084766652717,92.14109294383287,,,0,1.0,30.0
1237,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.55782955172167,89.52118573257106,,plate,0,1.0,30.0,43.34650829492551,91.26779054007893,,,0,1.0,30.0
1238,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.663490180119716,88.64788332881712,,plate,0,1.0,30.0,42.452168923323626,90.394488136325,,,0,1.0,30.0
1239,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.191082033044374,87.59381111981222,,plate,0,1.0,30.0,41.55782955172167,89.52118573257106,,,0,1.0,30.0
1240,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.17576604587287,86.34390495511875,,plate,0,1.0,30.0,40.663490180119716,88.64788332881712,,,0,1.0,30.0
1241,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.160450058701365,85.09399879042527,,plate,0,1.0,30.0,40.191082033044374,87.59381111981222,,,0,1.0,30.0
1242,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.14513407152986,83.8440926257318,,plate,0,1.0,30.0,40.17576604587287,86.34390495511875,,,0,1.0,30.0
1243,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.129818084358355,82.59418646103833,,plate,0,1.0,30.0,40.160450058701365,85.09399879042527,,,0,1.0,30.0
1244,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.11450209718685,81.34428029634486,,plate,0,1.0,30.0,40.14513407152986,83.8440926257318,,,0,1.0,30.0
1245,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.099186110015346,80.09437413165139,,plate,0,1.0,30.0,40.129818084358355,82.59418646103833,,,0,1.0,30.0
1246,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.08387012284384,78.84446796695792,,plate,0,1.0,30.0,40.11450209718685,81.34428029634486,,,0,1.0,30.0
1247,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.068554135672336,77.59456180226445,,plate,0,1.0,30.0,40.099186110015346,80.09437413165139,,,0,1.0,30.0
1248,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.053238148500895,76.34465563757098,,plate,0,1.0,30.0,40.08387012284384,78.84446796695792,,,0,1.0,30.0
1249,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.03792216132974,75.09474947287751,,plate,0,1.0,30.0,40.068554135672336,77.59456180226445,,,0,1.0,30.0
1250,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.02260617415858,73.84484330818404,,plate,0,1.0,30.0,40.053238148500895,76.34465563757098,,,0,1.0,30.0
1251,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00729018698742,72.59493714349057,,plate,0,1.0,30.0,40.03792216132974,75.09474947287751,,,0,1.0,30.0
1252,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.002263679643235,71.34496718003729,,plate,0,1.0,30.0,40.02260617415858,73.84484330818404,,,0,1.0,30.0
1253,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00207928045292,70.09496719363821,,plate,0,1.0,30.0,40.00729018698742,72.59493714349057,,,0,1.0,30.0
1254,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0018948812626,68.84496720723914,,plate,0,1.0,30.0,40.002263679643235,71.34496718003729,,,0,1.0,30.0
1255,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00171048207228,67.59496722084006,,plate,0,1.0,30.0,40.00207928045292,70.09496719363821,,,0,1.0,30.0
1256,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.001526082881966,66.34496723444099,,plate,0,1.0,30.0,40.0018948812626,68.84496720723914,,,0,1.0,30.0
1257,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00134168369165,65.09496724804191,,plate,0,1.0,30.0,40.00171048207228,67.59496722084006,,,0,1.0,30.0
1258,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00115728450133,63.844967261642836,,plate,0,1.0,30.0,40.001526082881966,66.34496723444099,,,0,1.0,30.0
1259,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000972885311015,62.59496727524376,,plate,0,1.0,30.0,40.00134168369165,65.09496724804191,,,0,1.0,30.0
1260,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0007884861207,61.344967288844686,,plate,0,1.0,30.0,40.00115728450133,63.844967261642836,,,0,1.0,30.0
1261,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00060408693038,60.09496730244561,,plate,0,1.0,30.0,40.000972885311015,62.59496727524376,,,0,1.0,30.0
1262,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00041968774006,58.844967316046535,,plate,0,1.0,30.0,40.0007884861207,61.344967288844686,,,0,1.0,30.0
1263,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000235288549746,57.59496732964746,,plate,0,1.0,30.0,40.00060408693038,60.09496730244561,,,0,1.0,30.0
1264,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00005088935948,56.344967343248385,,plate,0,1.0,30.0,40.00041968774006,58.844967316046535,,,0,1.0,30.0
1265,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002680791123,55.09496734488212,,plate,0,1.0,30.0,40.000235288549746,57.59496732964746,,,0,1.0,30.0
1266,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002458797322,53.84496734488397,,plate,0,1.0,30.0,40.00005088935948,56.344967343248385,,,0,1.0,30.0
1267,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00002236803521,52.594967344885816,,plate,0,1.0,30.0,40.00002680791123,55.09496734488212,,,0,1.0,30.0
1268,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000201480972,51.344967344887664,,plate,0,1.0,30.0,40.00002458797322,53.84496734488397,,,0,1.0,30.0
1269,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001792815919,50.09496734488951,,plate,0,1.0,30.0,40.00002236803521,52.594967344885816,,,0,1.0,30.0
1270,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001570822118,48.84496734489136,,plate,0,1.0,30.0,40.0000201480972,51.344967344887664,,,0,1.0,30.0
1271,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0000134882832,47.594967344893206,,plate,0,1.0,30.0,40.00001792815919,50.09496734488951,,,0,1.0,30.0
1272,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000011268345546,46.34496734489505,,plate,0,1.0,30.0,40.00001570822118,48.84496734489136,,,0,1.0,30.0
1273,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000904840789,45.0949673448969,,plate,0,1.0,30.0,40.0000134882832,47.594967344893206,,,0,1.0,30.0
1274,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000006828470234,43.84496734489875,,plate,0,1.0,30.0,40.000011268345546,46.34496734489505,,,0,1.0,30.0
1275,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000460853258,42.594967344900596,,plate,0,1.0,30.0,40.00000904840789,45.0949673448969,,,0,1.0,30.0
1276,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000238859492,41.34496734490244,,plate,0,1.0,30.0,40.000006828470234,43.84496734489875,,,0,1.0,30.0
1277,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000034411423,40.09496734490412,,plate,0,1.0,30.0,40.00000460853258,42.594967344900596,,,0,1.0,30.0
1278,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000031738883,38.844967344903836,,plate,0,1.0,30.0,40.00000238859492,41.34496734490244,,,0,1.0,30.0
1279,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.3333333333333335,1,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000029066354,37.59496734490355,,plate,0,1.0,30.0,40.00000034411423,40.09496734490412,,,0,1.0,30.0
