tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,ed75a78a747a4816_score,player_e8521d04_x,player_e8521d04_y,player_e8521d04_move_target,player_e8521d04_item,player_e8521d04_score,player_e8521d04_cut_speed,player_e8521d04_speed,player_bea759d7_x,player_bea759d7_y,player_bea759d7_move_target,player_bea759d7_item,player_bea759d7_score,player_bea759d7_cut_speed,player_bea759d7_speed,ed9fe14b8a111079_score,aa5087460927f6b4_message,658dfed52bd94555_score
2071,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,24.0,40.749999999992895,,,0,1.0,30.0,,,
2072,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,24.863415492875674,39.84611190588947,,,0,1.0,30.0,,,
2073,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,25.72683098575135,38.94222381178605,,,0,1.0,30.0,,,
2074,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,26.590246478627023,38.03833571768263,,,0,1.0,30.0,,,
2075,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,27.453661971502697,37.134447623579206,,,0,1.0,30.0,,,
2076,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,28.31707746437837,36.23055952947537,,,0,1.0,30.0,,,
2077,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,29.180492957254046,35.32667143537141,,,0,1.0,30.0,,,
2078,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,30.04390845012972,34.42278334126745,,,0,1.0,30.0,,,
2079,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,30.907323943005395,33.518895247163485,,,0,1.0,30.0,,,
2080,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,31.77073943588107,32.61500715305952,,,0,1.0,30.0,,,
2081,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,32.63415492875674,31.711119058955624,,,0,1.0,30.0,,,
2082,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,33.49757042163242,30.807230964851847,,,0,1.0,30.0,,,
2083,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,34.36098591450809,29.90334287074807,,,0,1.0,30.0,,,
2084,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,tomato_cut,3,1.0,30.0,35.224401407383766,28.999454776644292,,,0,1.0,30.0,,,
2085,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,36.08781690025944,28.095566682540515,,,0,1.0,30.0,,,
2086,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,36.951232393135115,27.191678588436737,,,0,1.0,30.0,,,
2087,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,37.81464788601055,26.28779049433296,,,0,1.0,30.0,,,
2088,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,38.6780633788857,25.383902400229182,,,0,1.0,30.0,,,
2089,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,39.54147887176086,24.480014306125405,,,0,1.0,30.0,,,
2090,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,40.671572004157596,24.18916582459642,,,0,1.0,30.0,,,
2091,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,41.9214768296727,24.173740937122805,,,0,1.0,30.0,,,
2092,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,43.1713816551878,24.158316049649116,,,0,1.0,30.0,,,
2093,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,44.4212864807029,24.142891162175324,,,0,1.0,30.0,,,
2094,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,45.671191306218006,24.127466274701536,,,0,1.0,30.0,,,
2095,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,46.92109613173311,24.112041387227748,,,0,1.0,30.0,,,
2096,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,48.17100095724821,24.096616499753956,,,0,1.0,30.0,,,
2097,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,49.42090578276331,24.08119161228017,,,0,1.0,30.0,,,
2098,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,50.670810608278416,24.06576672480638,,,0,1.0,30.0,,,
2099,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,51.92071543379352,24.05034183733259,,,0,1.0,30.0,,,
2100,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,53.17062025930862,24.0349169498588,,,0,1.0,30.0,,,
2101,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,54.42052508482372,24.019492062385012,,,0,1.0,30.0,,,
2102,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,55.670429910338825,24.00406717491122,,,0,1.0,30.0,,,
2103,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,56.920419429224054,24.002207573014505,,,0,1.0,30.0,,,
2104,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,58.17041941582919,24.00202457944754,,,0,1.0,30.0,,,
2105,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,59.42041940243432,24.001841585880573,,,0,1.0,30.0,,,
2106,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,60.67041938903945,24.001658592313607,,,0,1.0,30.0,,,
2107,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,61.920419375644585,24.00147559874664,,,0,1.0,30.0,,,
2108,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,63.17041936224972,24.001292605179675,,,0,1.0,30.0,,,
2109,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,64.42041934885485,24.001109611612534,,,0,1.0,30.0,,,
2110,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,56.0,,,3,1.0,30.0,65.67041933545998,24.00092661804539,,,0,1.0,30.0,,,
2111,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,57.250000000000284,,,3,1.0,30.0,66.92041932206511,24.000743624478247,,,0,1.0,30.0,,,
2112,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,58.50000000000057,,,3,1.0,30.0,68.17041930867025,24.000560630911103,,,0,1.0,30.0,,,
2113,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,59.75000000000085,,,3,1.0,30.0,69.42041929527538,24.00037763734396,,,0,1.0,30.0,,,
2114,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,61.00000000000114,,,3,1.0,30.0,70.67041928188051,24.000194643776815,,,0,1.0,30.0,,,
2115,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,62.25000000000142,,,3,1.0,30.0,71.92041926969095,24.00002792425999,,,0,1.0,30.0,,,
2116,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,63.500000000001705,,,3,1.0,30.0,73.1704192696884,24.000025753474127,,,0,1.0,30.0,,,
2117,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,64.75000000000199,,,3,1.0,30.0,74.42041926968584,24.000023582688264,,,0,1.0,30.0,,,
2118,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,66.00000000000227,,,3,1.0,30.0,75.67041926968328,24.000021411902402,,,0,1.0,30.0,,,
2119,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,67.25000000000256,,,3,1.0,30.0,76.92041926968072,24.00001924111654,,,0,1.0,30.0,,,
2120,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,68.50000000000284,,,3,1.0,30.0,78.17041926967816,24.000017070330678,,,0,1.0,30.0,,,
2121,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,69.75000000000313,,,3,1.0,30.0,79.4204192696756,24.000014899544823,,,0,1.0,30.0,,,
2122,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,71.00000000000341,,,3,1.0,30.0,80.67041926967305,24.00001272875914,,,0,1.0,30.0,,,
2123,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,,3,1.0,30.0,81.92041926967049,24.000010557973454,,,0,1.0,30.0,,,
2124,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,83.17041926966793,24.00000838718777,,,0,1.0,30.0,,,
2125,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,84.42041926966537,24.000006216402085,,,0,1.0,30.0,,,
2126,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,85.67041926966282,24.0000040456164,,,0,1.0,30.0,,,
2127,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,86.92041926966026,24.000001874830716,,,0,1.0,30.0,,,
2128,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,88.0,24.0,,,0,1.0,30.0,,,
2129,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2130,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2131,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
2132,train,True,0,1,None_cut,4.0,3,0,2,,0.0,0,1,0,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,56.0,72.0,,tomato_salad,3,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
