tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,697d9c3898e3f54b_score,player_0f472214_x,player_0f472214_y,player_0f472214_move_target,player_0f472214_item,player_0f472214_score,player_0f472214_cut_speed,player_0f472214_speed,player_2f0ced5c_x,player_2f0ced5c_y,player_2f0ced5c_move_target,player_2f0ced5c_item,player_2f0ced5c_score,player_2f0ced5c_cut_speed,player_2f0ced5c_speed,28eed8d83d61c70b_score,e200bee45eab9044_message,dd67b36211c8c9b2_score
6436,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.75248274898316,34.12305775124106,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6437,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.64174995129402,33.24459099438978,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6438,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.53101715360488,32.3661242375385,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6439,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.42028435591575,31.48765748068701,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6440,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.30955155822662,30.609190723835372,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6441,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.19881876053748,29.730723966983735,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6442,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.08808596284834,28.852257210132098,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6443,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.9773531651592,27.973790453280774,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6444,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.86662036747006,27.095323696429492,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6445,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.75588756978092,26.21685693957821,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6446,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.6451547720918,25.338390182727117,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6447,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.53442197440316,24.459923425876386,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6448,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6449,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6450,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6451,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6452,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6453,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6454,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6455,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6456,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6457,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6458,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6459,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6460,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6461,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6462,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6463,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6464,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6465,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6466,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6467,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6468,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6469,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6470,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6471,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6472,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6473,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6474,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.75000000000114,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6475,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6476,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6477,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6478,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6479,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6480,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6481,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6482,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6483,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6484,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6485,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6486,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.8763439699661,24.30755190613945,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6487,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.9873267412821,25.186271637966456,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6488,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.0983095125981,26.06499136979346,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6489,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.20929228391411,26.943711101620465,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6490,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.32027505523011,27.82243083344747,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6491,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.43125782654612,28.70115056527412,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6492,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.54224059786175,29.57987029710077,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6493,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.6532233691772,30.458590028927418,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6494,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.76420614049265,31.337309760754067,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6495,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.87518891180801,32.2160294925808,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6496,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.98617168312309,33.094749224407806,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6497,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.09715445443817,33.97346895623481,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6498,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.20813722575326,34.852188688061815,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6499,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.31911999706834,35.73090841988882,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6500,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.43010276838343,36.609628151715825,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6501,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54108553969851,37.48834788354283,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
6502,test,False,0,1,,0,0,0,2,None_cut,3.7083333333333286,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.6520683110136,38.367067615369834,,plate,0,1.0,30.0,56.0,40.0,,,4,1.0,30.0,,,4.0
