tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,03777429c0e43c71_score,player_97ca58e6_x,player_97ca58e6_y,player_97ca58e6_move_target,player_97ca58e6_item,player_97ca58e6_score,player_97ca58e6_cut_speed,player_97ca58e6_speed,player_d7ebe5a4_x,player_d7ebe5a4_y,player_d7ebe5a4_move_target,player_d7ebe5a4_item,player_d7ebe5a4_score,player_d7ebe5a4_cut_speed,player_d7ebe5a4_speed,636d5505769ae6a2_score,a268e301d7e5ebd6_message,8070462c9f45f0c6_score
1877,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0,,,
1878,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0,,,
1879,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0,,,
1880,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0,,,
1881,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0,,,
1882,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0,,,
1883,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,57.250000000000284,40.0,,tomato_salad,2,1.0,30.0,,,
1884,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,58.50000000000057,40.0,,tomato_salad,2,1.0,30.0,,,
1885,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,59.75000000000085,40.0,,tomato_salad,2,1.0,30.0,,,
1886,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,61.00000000000114,40.0,,tomato_salad,2,1.0,30.0,,,
1887,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,62.25000000000142,40.0,,tomato_salad,2,1.0,30.0,,,
1888,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,63.500000000001705,40.0,,tomato_salad,2,1.0,30.0,,,
1889,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,64.75000000000199,40.0,,tomato_salad,2,1.0,30.0,,,
1890,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,66.00000000000227,40.0,,tomato_salad,2,1.0,30.0,,,
1891,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,67.25000000000256,40.0,,tomato_salad,2,1.0,30.0,,,
1892,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,68.50000000000284,40.0,,tomato_salad,2,1.0,30.0,,,
1893,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,69.75000000000313,40.0,,tomato_salad,2,1.0,30.0,,,
1894,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,71.00000000000341,40.0,,tomato_salad,2,1.0,30.0,,,
1895,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,72.2500000000037,40.0,,tomato_salad,2,1.0,30.0,,,
1896,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,73.50000000000398,40.0,,tomato_salad,2,1.0,30.0,,,
1897,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,74.75000000000426,40.0,,tomato_salad,2,1.0,30.0,,,
1898,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,76.00000000000455,40.0,,tomato_salad,2,1.0,30.0,,,
1899,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,77.25000000000483,40.0,,tomato_salad,2,1.0,30.0,,,
1900,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,78.50000000000512,40.0,,tomato_salad,2,1.0,30.0,,,
1901,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,79.7500000000054,40.0,,tomato_salad,2,1.0,30.0,,,
1902,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,81.00000000000568,40.0,,tomato_salad,2,1.0,30.0,,,
1903,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,82.25000000000597,40.0,,tomato_salad,2,1.0,30.0,,,
1904,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,83.50000000000625,40.0,,tomato_salad,2,1.0,30.0,,,
1905,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,84.75000000000654,40.0,,tomato_salad,2,1.0,30.0,,,
1906,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,86.00000000000682,40.0,,tomato_salad,2,1.0,30.0,,,
1907,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,87.2500000000071,40.0,,tomato_salad,2,1.0,30.0,,,
1908,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,tomato_salad,2,1.0,30.0,,,
1909,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1910,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1911,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1912,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1913,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1914,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1915,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1916,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1917,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1918,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1919,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1920,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1921,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1922,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1923,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1924,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
1925,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,88.88388347648305,39.11611652351695,,,3,1.0,30.0,,,
1926,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,89.7677669529661,38.2322330470339,,,3,1.0,30.0,,,
1927,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,90.65165042944915,37.34834957055085,,,3,1.0,30.0,,,
1928,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,91.5355339059322,36.4644660940678,,,3,1.0,30.0,,,
1929,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,92.41941738241525,35.58058261758475,,,3,1.0,30.0,,,
1930,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,93.3033008588983,34.6966991411017,,,3,1.0,30.0,,,
1931,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,94.18718433538135,33.812815664618654,,,3,1.0,30.0,,,
1932,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,95.0710678118644,32.928932188135605,,,3,1.0,30.0,,,
1933,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,95.95495128834744,32.045048711652555,,,3,1.0,30.0,,,
1934,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,96.8388347648305,31.161165235169506,,,3,1.0,30.0,,,
1935,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,97.72271824131354,30.277281758686456,,,3,1.0,30.0,,,
1936,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,98.6066017177966,29.393398282203407,,,3,1.0,30.0,,,
1937,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,99.49048519427964,28.509514805720357,,,3,1.0,30.0,,,
1938,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,100.37436867076269,27.625631329237308,,,3,1.0,30.0,,,
1939,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,101.25825214724574,26.74174785275426,,,3,1.0,30.0,,,
1940,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,102.14213562372879,25.85786437627121,,,3,1.0,30.0,,,
1941,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,103.02601910021184,24.97398089978816,,,3,1.0,30.0,,,
1942,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,104.0,24.0,,,3,1.0,30.0,,,
1943,train,True,0,1,None_cut,3.666666666666662,3,0,2,,0,0,1,0,None_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,24.0,40.0,,,0,1.0,30.0,104.0,24.0,,tomato,3,1.0,30.0,,,
