tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,2c412805ea4772d0_score,player_4e6a465c_x,player_4e6a465c_y,player_4e6a465c_move_target,player_4e6a465c_item,player_4e6a465c_score,player_4e6a465c_cut_speed,player_4e6a465c_speed,player_16ee464c_x,player_16ee464c_y,player_16ee464c_move_target,player_16ee464c_item,player_16ee464c_score,player_16ee464c_cut_speed,player_16ee464c_speed,5acc9c1eec33d189_score,195204d0d3405aa4_message,0fdcc0a4829ef8cb_score
1808,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.58058261758475,28.419417382415247,,tomato,0,1.0,30.0,56.000010616096255,97.50965790005112,,plate,0,1.0,30.0,,,
1809,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.6966991411017,29.303300858898297,,tomato,0,1.0,30.0,56.00000857150136,98.75965790004999,,plate,0,1.0,30.0,,,
1810,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.81281566461865,30.187184335381346,,tomato,0,1.0,30.0,56.00000652690647,100.00965790004885,,plate,0,1.0,30.0,,,
1811,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.9289321881356,31.071067811864395,,tomato,0,1.0,30.0,56.000004482311574,101.25965790004771,,plate,0,1.0,30.0,,,
1812,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.04504871165256,31.954951288347445,,tomato,0,1.0,30.0,56.00000243771668,102.50965790004658,,plate,0,1.0,30.0,,,
1813,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.1611652351695,32.838834764830494,,tomato,0,1.0,30.0,56.00000039312179,103.75965790004544,,plate,0,1.0,30.0,,,
1814,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.27728175868646,33.722718241313544,,tomato,0,1.0,30.0,56.000000288261944,105.00965790004567,,plate,0,1.0,30.0,,,
1815,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.3933982822034,34.60660171779659,,tomato,0,1.0,30.0,56.00000026422464,106.25965790004595,,plate,0,1.0,30.0,,,
1816,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.50951480572036,35.49048519427964,,tomato,0,1.0,30.0,56.00000024018733,107.50965790004624,,plate,0,1.0,30.0,,,
1817,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.62563132923731,36.37436867076269,,tomato,0,1.0,30.0,56.00000021615003,108.75965790004652,,plate,0,1.0,30.0,,,
1818,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.74174785275426,37.25825214724574,,tomato,0,1.0,30.0,56.00000019211272,110.0096579000468,,plate,0,1.0,30.0,,,
1819,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.85786437627121,38.14213562372879,,tomato,0,1.0,30.0,56.00000016807542,111.25965790004709,,plate,0,1.0,30.0,,,
1820,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.97398089978816,39.02601910021184,,tomato,0,1.0,30.0,56.00000014403811,112.50965790004737,,plate,0,1.0,30.0,,,
1821,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.09009742330511,39.90990257669489,,tomato,0,1.0,30.0,56.000000120000806,113.75965790004766,,plate,0,1.0,30.0,,,
1822,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.20621394682206,40.79378605317794,,tomato,0,1.0,30.0,56.0000000959635,115.00965790004794,,plate,0,1.0,30.0,,,
1823,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.32233047033901,41.67766952966099,,tomato,0,1.0,30.0,56.000000071926195,116.25965790004823,,plate,0,1.0,30.0,,,
1824,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.43844699385596,42.56155300614404,,tomato,0,1.0,30.0,56.00000004788889,117.50965790004851,,plate,0,1.0,30.0,,,
1825,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.55456351737291,43.44543648262709,,tomato,0,1.0,30.0,56.000000023851584,118.7596579000488,,plate,0,1.0,30.0,,,
1826,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.67068004088986,44.32931995911014,,tomato,0,1.0,30.0,55.8594173321835,119.95191299654981,,plate,0,1.0,30.0,,,
1827,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.78679656440681,45.213203435593186,,tomato,0,1.0,30.0,54.98077563545381,120.84100734967966,,plate,0,1.0,30.0,,,
1828,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.90291308792376,46.097086912076236,,tomato,0,1.0,30.0,54.10213393872412,121.7301017028095,,plate,0,1.0,30.0,,,
1829,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.01902961144071,46.980970388559285,,tomato,0,1.0,30.0,53.223492241994435,122.61919605593936,,plate,0,1.0,30.0,,,
1830,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.13514613495767,47.864853865042335,,tomato,0,1.0,30.0,52.34485054526475,123.5082904090692,,plate,0,1.0,30.0,,,
1831,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.251262658474616,48.748737341525384,,tomato,0,1.0,30.0,51.46620884853506,124.39738476219905,,plate,0,1.0,30.0,,,
1832,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.367379181991566,49.632620818008434,,tomato,0,1.0,30.0,50.587567151805374,125.2864791153289,,plate,0,1.0,30.0,,,
1833,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.48349570550852,50.51650429449148,,tomato,0,1.0,30.0,49.708925455075686,126.17557346845875,,plate,0,1.0,30.0,,,
1834,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.59961222902547,51.40038777097453,,tomato,0,1.0,30.0,48.830283758346,127.0646678215886,,plate,0,1.0,30.0,,,
1835,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.71572875254242,52.28427124745758,,tomato,0,1.0,30.0,47.95164206161631,127.95376217471845,,plate,0,1.0,30.0,,,
1836,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.83184527605937,53.16815472394063,,tomato,0,1.0,30.0,47.073000364886624,128.8428565278483,,plate,0,1.0,30.0,,,
1837,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.94796179957632,54.05203820042368,,tomato,0,1.0,30.0,46.19435866815694,129.73195088097816,,plate,0,1.0,30.0,,,
1838,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.06407832309327,54.93592167690673,,tomato,0,1.0,30.0,45.31571697142725,130.621045234108,,plate,0,1.0,30.0,,,
1839,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,tomato,0,1.0,30.0,44.43707527469756,131.51013958723786,,plate,0,1.0,30.0,,,
1840,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,43.558433577967875,132.3992339403677,,plate,0,1.0,30.0,,,
1841,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,42.67979188123842,133.28832829349756,,plate,0,1.0,30.0,,,
1842,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,41.801150184509446,134.1774226466274,,plate,0,1.0,30.0,,,
1843,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,40.92250848778047,135.06651699975725,,plate,0,1.0,30.0,,,
1844,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,40.04116125854706,135.65604173095795,,plate,0,1.0,30.0,,,
1845,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,39.1466046647315,134.78296183744322,,plate,0,1.0,30.0,,,
1846,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,38.25204807091593,133.9098819439285,,plate,0,1.0,30.0,,,
1847,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,37.35749147710037,133.03680205041377,,plate,0,1.0,30.0,,,
1848,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,36.4629348832848,132.16372215689904,,plate,0,1.0,30.0,,,
1849,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,35.56837828946924,131.2906422633843,,plate,0,1.0,30.0,,,
1850,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,34.67382169565367,130.4175623698696,,plate,0,1.0,30.0,,,
1851,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,33.77926510183833,129.54448247635486,,plate,0,1.0,30.0,,,
1852,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,32.88470850802347,128.67140258284013,,plate,0,1.0,30.0,,,
1853,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,31.99015191420861,127.79832268932506,,plate,0,1.0,30.0,,,
1854,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,31.0955953203934,126.92524279580891,,plate,0,1.0,30.0,,,
1855,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,56.0,,,0,1.0,30.0,30.20103872657819,126.05216290229276,,plate,0,1.0,30.0,,,
1856,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.88388347648305,55.11611652351695,,,0,1.0,30.0,29.30648213276298,125.17908300877662,,plate,0,1.0,30.0,,,
1857,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.7677669529661,54.2322330470339,,,0,1.0,30.0,28.41192553894777,124.30600311526047,,plate,0,1.0,30.0,,,
1858,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.65165042944915,53.34834957055085,,,0,1.0,30.0,27.51736894513256,123.43292322174432,,plate,0,1.0,30.0,,,
1859,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.5355339059322,52.4644660940678,,,0,1.0,30.0,26.62281235131735,122.55984332822817,,plate,0,1.0,30.0,,,
1860,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.41941738241525,51.58058261758475,,,0,1.0,30.0,25.72825575750214,121.68676343471202,,plate,0,1.0,30.0,,,
1861,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.3033008588983,50.6966991411017,,,0,1.0,30.0,24.833699163686862,120.81368354119587,,plate,0,1.0,30.0,,,
1862,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.187184335381346,49.812815664618654,,,0,1.0,30.0,24.194119438659698,119.83132406467357,,plate,0,1.0,30.0,,,
1863,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.071067811864395,48.928932188135605,,,0,1.0,30.0,24.1787934268731,118.58141802285994,,plate,0,1.0,30.0,,,
1864,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.954951288347445,48.045048711652555,,,0,1.0,30.0,24.1634674150865,117.3315119810463,,plate,0,1.0,30.0,,,
1865,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.8388347648305,47.161165235169506,,,0,1.0,30.0,24.148141403299903,116.08160593923267,,plate,0,1.0,30.0,,,
1866,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.72271824131354,46.277281758686456,,,0,1.0,30.0,24.132815391513304,114.83169989741904,,plate,0,1.0,30.0,,,
1867,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.6066017177966,45.39339828220341,,,0,1.0,30.0,24.117489379726706,113.58179385560541,,plate,0,1.0,30.0,,,
1868,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.49048519427964,44.50951480572036,,,0,1.0,30.0,24.10216336794001,112.33188781379178,,plate,0,1.0,30.0,,,
1869,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.37436867076269,43.62563132923731,,,0,1.0,30.0,24.086837356153236,111.08198177197815,,plate,0,1.0,30.0,,,
1870,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.25825214724574,42.74174785275426,,,0,1.0,30.0,24.071511344366463,109.83207573016452,,plate,0,1.0,30.0,,,
1871,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.14213562372879,41.85786437627121,,,0,1.0,30.0,24.05618533257969,108.58216968835089,,plate,0,1.0,30.0,,,
1872,train,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,tomato,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.02601910021184,40.97398089978816,,,0,1.0,30.0,24.040859320792915,107.33226364653726,,plate,0,1.0,30.0,,,
